"name","Deciduous woodland","Coniferous woodland","Arable","Improved grassland","Neutral grassland","Calacareous grassland","Acid grassland","Fen","Heather","Heather grassland","Bog","Inland rock","Saltwater","Freshwater","Supralittoral rock","Supralittoral sediment","Littoral rock","Littoral sediment","Saltmarsh","Urban","Suburban","total_ceh","surface_water_area","foreshore_area","tidal_water_area","original_bua_area","200m_buff_area","class","population_counts","long","lat","imdd_weight_av","country","lc_lu_total","Littoral sediment_1","Saltwater_1","Freshwater_1","total_cover","green","blue","grey","bgg_check","perc_green","perc_blue","perc_grey"
"Mansfield",1510032.251,562062.7195,2984836.757,2658048.081,600.4330001,1000.722698,1401.005902,0,4936.483586,3241.617239,0,9206.657806,0,50222.11542,0,0,0,0,0,4108941.651,14420942.42,26315472.9151511,250313,0,0,19315261,26565786,"inland",63445,53.14031866,-1.197330934,4.525319307,"england",26565785.9151511,0,0,300535.11542,26565785.9151511,7735366.7287311,300535.11542,18529884.071,26565785.9151511,29.1177786098149,1.1312863710484,69.7509350191366
"March",77743.3984,100.03141,2853025.49,1934269.806,1700.52512,0,0,70094.88537,0,0,0,0,0,18316.0781,0,0,0,0,0,1257385.871,5492785.698,11705421.7834,198979,0,0,6567630,11904401,"inland",21345,52.55401281,0.086673621,4.162273885,"england",11904400.7834,0,0,217295.0781,11904400.7834,4866839.25093,287389.96347,6750171.569,11904400.7834,40.8826898512735,2.41414892441078,56.7031612243157
"Margate",355736.9247,2305.49211,5437644.796,1818149.233,0,116309.1932,0,99.94396887,0,0,0,0,1128.150048,9131.788797,0,66322.2615,0,161790.0052,0,4400692.135,8679827,21049136.9235239,52121,2089452,179175,13440766,23419227,"coastal",63320,51.37518075,1.375277172,3.996108968,"england",23369884.9235239,2251242.0052,180303.150048,61252.788797,23369884.9235239,7730145.63901,2559220.14951387,13080519.135,23369884.9235239,33.077379988418,10.9509317563553,55.9716882552267
"Market Harborough",206900.4741,3130.436027,2347697.091,2538271.922,7446.107176,0,0,0,0,0,0,0,0,37486.92431,0,0,0,0,0,1636499.638,5035467.496,11812900.088613,85529,0,0,7630077,11898429,"inland",24165,52.4779615,-0.924362645,8.147368218,"england",11898429.088613,0,0,123015.92431,11898429.088613,5103446.030303,123015.92431,6671967.134,11898429.088613,42.8917632092045,1.03388374544105,56.0743530453544
"Melton Mowbray",530177.8705,8867.197254,1923195.157,3388364.91,100.0650208,0,0,216.6956164,0,1574.762163,0,100.0663322,0,16903.17516,0,0,0,0,0,1667118.012,6042107.528,13578725.4390464,175011,0,0,8022784,13753736,"inland",27450,52.77000108,-0.886357281,7.316487184,"england",13753736.4390464,0,0,191914.17516,13753736.4390464,5852380.02827,192130.8707764,7709225.54,13753736.4390464,42.5512009351531,1.39693581906184,56.0518632457851
"Merthyr Tydfil",2305586.181,205986.9795,549017.4209,1244119.373,200.1123378,10806.23645,2071097.104,0,200.1140178,1911402.452,0,129828.5362,0,2488.176112,0,0,0,0,0,1249209.153,10693289.26,20373231.0985176,243310,0,0,11119526,20616541,"inland",58800,51.75362548,-3.379246013,3.704121117,"wales",20616541.0985176,0,0,245798.176112,20616541.0985176,8428244.5094056,245798.176112,11942498.413,20616541.0985176,40.8809822614309,1.1922377033928,57.9267800351763
"Merton",1676571.464,26037.3938,61340.44721,5155732.555,3210.883047,100.041943,100.0416443,4201.710424,8248.826957,36253.38763,0,0,0,51335.13602,0,0,0,0,0,18534221.85,13172697.55,38730051.2876753,287387,24,0,30113590,39015794,"inland",215200,51.41126005,-0.20220914,7.034825969,"england",39017462.2876753,24,0,338722.13602,39017462.2876753,6967595.0412313,342947.846444,31706919.4,39017462.2876753,17.8576325386292,0.878959897277402,81.2634075640934
"Middlesbrough",4085201.949,0,4069790.725,3134317.677,192461.8785,4805.640271,0,0,0,27148.44412,0,600.439249,230.8789418,2759.329366,0,2021.077381,21258.1013,4503.296225,9115.799866,17482216.4,23782133.25,52818564.8862198,269980,157043,1373479,43970377,54624382,"inland",148215,54.54976067,-1.214577064,3.636868902,"england",54619066.8862198,161546.296225,1373709.8789418,272739.329366,54619066.8862198,11514326.75314,1840390.4830798,41264349.65,54619066.8862198,21.0811487811137,3.36950187544146,75.5493493434448
"Middleton (Rochdale)",1584885.263,0,106885.3048,2201614.48,142917.8185,400.3177197,0,5583.657254,0,19195.84523,0,0,0,7560.582914,0,0,0,0,0,2125734.655,7546773.865,13741551.7894177,191085,0,0,9659537,13932637,"inland",46630,53.55399587,-2.197890291,3.545265218,"england",13932636.7894177,0,0,198645.582914,13932636.7894177,4055899.0292497,204229.240168,9672508.52,13932636.7894177,29.1107784588936,1.46583337565448,69.4233881654519
"Mildenhall (West Suffolk)",492629.8088,249456.4004,1618360.472,2271266.097,18551.44491,192875.6461,381413.8631,84627.0835,0,0,0,0,0,19266.4657,0,0,0,0,0,2263523.806,3801780.271,11393751.35851,49565,0,0,6858726,11443316,"inland",9685,52.3480756,0.506174613,5.561555519,"england",11443316.35851,0,0,68831.4657,11443316.35851,5224553.73231,153458.5492,6065304.077,11443316.35851,45.6559407135911,1.34103213082874,53.0030271555801
"Milford Haven",484514.4895,0,531130.9702,1051807.968,77345.73472,0,0,29237.49712,0,1899.488058,0,0,0,0,310559.0872,31203.72604,0,27595.39902,19467.90431,390806.3349,3875458.139,6831026.738068,127709,69124,488697,9000535,7516556,"coastal",14798,51.70779367,-5.041930002,3.826158155,"wales",7516556.738068,96719.39902,488697,127709,7516556.738068,2146698.650478,1103593.61369,4266264.4739,7516556.738068,28.5596014942045,14.6821696708653,56.7582288349302
"Milton Keynes",5585063.813,172624.7448,6235513.336,11632429.01,3223590.104,0,0,1139.674116,0,0,0,0,0,461329.1779,0,0,0,0,0,14717278.27,40323010.06,82351978.189816,1788739,0,0,51762610,84140718,"inland",197340,52.03712112,-0.763216295,6.378146318,"england",84140717.189816,0,0,2250068.1779,84140717.189816,26849221.0078,2251207.852016,55040288.33,84140717.189816,31.9099027254901,2.67552729190247,65.4145699826074
"Morecambe",57199.65945,0,548415.531,1603979.817,900.6532179,0,0,3772.658982,0,0,0,0,0,302.7574211,0,59994.90887,0,995116.2318,64964.1291,3994469.845,3922441.148,11251557.339841,31904,41676,10,7966374,11325148,"coastal",32750,54.0671006,-2.847633783,3.816818269,"england",11325147.339841,1036792.2318,10,32206.7574211,11325147.339841,2210495.6606679,1197740.6861731,7916910.993,11325147.339841,19.5184715424544,10.5759391046467,69.9055893528989
"Morley (Leeds)",899602.4463,400.3130396,1560951.088,2005986.325,0,16202.57936,1000.780393,0,2902.264843,56964.90104,0,0,0,7527.092179,0,0,0,0,0,2836422.837,5668519.623,13056480.2501546,19169,0,0,7834237,13075649,"inland",32550,53.74476481,-1.598592077,4.819784109,"england",13075649.2501546,0,0,26696.092179,13075649.2501546,4544010.6979756,26696.092179,8504942.46,13075649.2501546,34.7517022752952,0.204166475165158,65.0441312495396
"Motherwell",3585697.229,0,1560579.538,2071772.104,1700.704004,0,0,0,0,20931.41797,4546.073014,15441.72638,0,0,0,0,0,0,0,1295834.364,11088721.45,19645224.606368,223453,0,0,11500443,19871630,"inland",32720,55.79592763,-3.978365963,4.896116062,"scotland",19868677.606368,0,0,223453,19868677.606368,7256122.719354,227999.073014,12384555.814,19868677.606368,36.5204109861261,1.14753018560694,62.3320588282669
"Neath",3801110.752,4064.849411,589696.5194,2676447.39,28339.64185,0,2.153541261,1017677.172,700.2746514,174581.3547,0,10344.3136,1.454759691,7.399658049,18576.20141,0,0,16427.90725,566776.1357,2436079.581,10384442.76,21725275.8609314,371239,42682,154501,11946757,22293698,"inland",40717,51.66355049,-3.813273838,5.413968322,"wales",22293697.8609314,59109.90725,154502.454759691,371246.399658049,22293697.8609314,7285287.24915366,2187888.27077774,12820522.341,22293697.8609314,32.6786847771933,9.81393165201142,57.5073835707953
"New Haw, West Byfleet and Sheerwater",2558808.219,774662.4611,476884.8075,3867200.775,38215.34428,200.1076792,0,651.2085746,48070.82941,47837.379718,0,0,0,62812.36895,0,0,0,0,0,1601999.067,9825280.805,19302623.3732118,218824,0,0,11011493,19480284,"inland",33035,51.34789643,-0.514225183,8.49243504,"england",19521447.3732118,0,0,281636.36895,19521447.3732118,7811879.9236872,282287.5775246,11427279.872,19521447.3732118,40.0169094757134,1.44603815551078,58.5370523687758
"Newark-on-Trent",670260.2199,4868.916746,3004608.556,1726543.818,69462.50859,0,0,8252.74693,0,1244.909345,0,0,0,99099.38633,0,0,0,0,0,3299315.874,6232110.524,15115767.459841,461738,0,0,9107070,15577506,"inland",29755,53.07617785,-0.800850578,4.296305947,"england",15577505.459841,0,0,560837.38633,15577505.459841,5476988.928581,569090.13326,9531426.398,15577505.459841,35.1596020473287,3.65328155221721,61.1871164004541
"Newbury",1923611.184,252734.5462,1673014.434,4345756.314,9251.34358,34835.52203,0,23165.16574,152972.3361,11108.25319,0,0,0,341459.5126,0,0,0,0,0,1913540.391,9786780.146,20468229.14844,447335,0,0,12644390,20915564,"inland",42260,51.40347538,-1.320139925,7.838835945,"england",20915564.14844,0,0,788794.5126,20915564.14844,8403283.9331,811959.67834,11700320.537,20915564.14844,40.1771803689396,3.8820835650305,55.9407360660299
"Newcastle-under-Lyme",2701700.906,500.2705956,764142.4713,6517805.067,551.1995568,0,1436.854237,9966.643467,600.4742977,36984.26241,0,0,0,12921.39847,0,0,0,0,0,4261747.054,15805607.98,30113964.5813341,123904,0,0,20649462,30237495,"inland",76505,53.02172659,-2.244824575,5.414068116,"england",30237868.5813341,0,0,136825.39847,30237868.5813341,10023721.5053971,146792.041937,20067355.034,30237868.5813341,33.1495636950574,0.485457635818998,66.3649786691236
"Newcastle upon Tyne",4165006.31,0,5512927.168,5883158.679,366028.0659,100.0788729,0,10635.67126,0,46130.62182,0,59738.57585,339.8908711,2203.828606,0,1435.173045,30340.44292,3302.573781,0,19599175.32,37577827.45,73258349.849926,193552,304127,2201869,60891459,75957898,"inland",286445,54.99866193,-1.641790824,4.583803576,"england",75957897.849926,307429.573781,2202208.8908711,195755.828606,75957897.849926,16033089.4994429,2747805.5804831,57177002.77,75957897.849926,21.1078636366692,3.61753768635367,75.2745986769771
"Newham",447342.1942,6059.284162,684598.3171,2797616.393,0,0,0,145520.4252,0,0,0,0,0,173417.998,0,2000.570673,0,0,49092.1038,32110691.13,1316805.567,37733143.983135,1176772,773301,1527294,34034189,41211310,"inland",349900,51.52881181,0.037589416,2.970786532,"england",41210510.983135,773301,1527294,1350189.998,41210510.983135,3935616.188462,3847398.097673,33427496.697,41210510.983135,9.55003006410819,9.3359630974911,81.1140068384007
"Newmarket",391998.3549,16108.46372,348766.6368,3269178.662,0,412455.7324,4295.979625,0,0,0,0,0,0,1700.24475,0,0,0,0,0,1258900.43,5159682.116,10863086.620195,6524,0,0,6605900,10869611,"inland",18855,52.24822207,0.407573988,6.138920965,"england",10869610.620195,0,0,8224.24475,10869610.620195,4442803.829445,8224.24475,6418582.546,10869610.620195,40.8736244993963,0.0756627356523693,59.0507127649514
"Newport (Isle of Wight)",735885.1413,73912.74091,792109.2787,4468654.439,5406.444855,0,900.6635539,19604.88774,208907.9508,0,0,0,8.406171392,38038.65727,0,0,0,85523.21939,112953.1376,1963272.109,4954806.987,13459984.0632903,78876,8481,10171,7378562,13557511,"inland",25405,50.70160658,-1.298822015,4.37754055,"england",13557512.0632903,94004.21939,10179.406171392,116914.65727,13557512.0632903,6285776.6591189,353656.308171392,6918079.096,13557512.0632903,46.3637917471518,2.60856347772677,51.0276447751214
"Newport (Newport)",5268222.044,219658.7185,665405.6705,10061203.26,158753.5655,98613.39016,9993.917016,522063.7803,599607.1198,0,0,20948.58229,0,94476.95655,0,0,0,1315544.586,950004.8312,19905243.37,18380644.62,58270384.411816,1649620,233017,895286,40400762,61048414,"estuarine",159600,51.58229032,-3.002469365,4.268353259,"wales",61048307.411816,1548561.586,895286,1744096.95655,61048307.411816,17102406.267766,5660013.15405,38285887.99,61048307.411816,28.0145461730783,9.27136786261579,62.7140859643059
"Newquay",407607.2023,14941.19014,1027724.71,2227941.985,0,472733.8202,0,25880.2016,7350.596712,4521.29929,0,60878.69994,0,0,163098.4638,205336.3177,204068.4054,919897.57,230927.8578,1510608.506,4954903.906,12438420.731882,29217,27475,225370,6623187,12729615,"coastal",24545,50.41295258,-5.059410279,4.838305439,"england",12720482.731882,947372.57,225370,29217,12720482.731882,4223699.503582,2031270.8163,6465512.412,12720482.731882,33.203924667072,15.9685041764093,50.8275711565187
"Newton Abbot",1493747.827,25617.77644,1315825.048,2376335.276,0,0,0,895.4394529,5516.262024,1803.570896,0,76937.62984,0,1870.968825,0,0,1000.486227,10369.12179,85200.74443,1672262.374,5472745.305,12540127.8299249,97914,5099,40594,7420427,12683734,"inland",29650,50.52722237,-3.616854104,5.82460293,"england",12683734.8299249,15468.12179,40594,99784.968825,12683734.8299249,5295783.3902,242943.7607249,7145007.679,12683734.8299249,41.7525552308583,1.91539608784409,56.3320486812976
"Newton Aycliffe",1588114.004,0,1893449.313,2876071.986,200.1556172,2187.424244,0,0,100.0779789,5076.562573,0,18414.35703,0,1286.077531,0,0,0,0,0,1663169.493,7460257.223,15508326.6739741,65946,0,0,9840788,15574272,"inland",25765,54.6196065,-1.579790228,4.115076354,"england",15574272.6739741,0,0,67232.077531,15574272.6739741,6383613.8804431,67232.077531,9123426.716,15574272.6739741,40.9881990258887,0.431686788451767,58.5801141856595
"Newton Mearns",964372.1968,3100.829196,481701.4661,3068291.14,600.1625585,0,0,1528.482733,0,18058.42257,6201.640633,473230.4871,0,0,0,0,0,0,0,541908.3843,7850143.981,13409137.1929905,66838,0,0,9222531,13477738,"inland",28470,55.7770935,-4.329704387,8.711578679,"scotland",13475975.1929905,0,0,66838,13475975.1929905,5009354.7043245,74568.123366,8392052.3653,13475975.1929905,37.1724838654356,0.553341203869138,62.2741749306952
"Normanton (Wakefield)",790342.9698,0,2296219.087,1291131.782,100.075991,100.0762643,300.2285403,35175.25904,500.37977,75664.17014,0,0,0,87352.48964,0,0,0,0,0,3375162.204,4583090.385,12535139.1071856,142237,0,0,7794046,12677612,"inland",21980,53.70444495,-1.410924746,4.99594357,"england",12677376.1071856,0,0,229589.48964,12677376.1071856,4454358.7695056,264764.74868,7958252.589,12677376.1071856,35.1362831854523,2.08848224144687,62.7752345731008
"Northampton",4540142.732,301466.9716,6032283.811,8860670.184,3889900.105,0,0,6430.028703,100.0651828,0,0,0,0,594785.3326,0,0,0,0,0,15158313.27,40208559.55,79592652.0500858,1678166,0,0,60830422,81270818,"inland",243520,52.23813577,-0.895175778,5.484550313,"england",81270818.0500858,0,0,2272951.3326,81270818.0500858,23624563.8687828,2279381.361303,55366872.82,81270818.0500858,29.0689381940556,2.80467382510935,68.1263879808351
"Norwich",6002707.133,596355.2595,6568168.971,8265852.248,0,0,0,939561.6789,25958.43352,0,0,0,0,74310.15131,0,0,0,0,0,8621570.418,39216192.23,70310676.52323,911754,3199,256296,56045930,71481925,"inland",200770,52.64201748,1.281552173,5.822072207,"england",71481925.52323,3199,256296,986064.15131,71481925.52323,21459042.04502,2185120.83021,47837762.648,71481925.52323,30.0202350285686,3.05688579905404,66.9228791723774
"Nottingham",5011471.654,148647.2934,1717961.469,7119936.751,0,200.1445736,749.5102995,2864.326245,4503.279738,63797.58218,0,200.1437407,0,166615.9487,0,0,0,0,0,16653803.51,40255145.06,71145896.6728768,855530,0,0,60018966,72001527,"inland",299790,52.96673997,-1.1792258,3.558729628,"england",72001426.6728768,0,0,1022145.9487,72001426.6728768,14067467.8279318,1025010.274945,56908948.57,72001426.6728768,19.537762622183,1.42359717343091,79.0386402043861
"Nuneaton",1037988.03,11797.51499,4780411.92,4104460.889,55550.61332,0,0,12942.16395,500.3846799,0,0,0,0,155080.8657,0,0,0,0,0,5380057.517,14895664.01,30434453.9086399,260772,0,0,21285046,30695226,"inland",88815,52.52483888,-1.456039963,5.436251442,"england",30695225.9086399,0,0,415852.8657,30695225.9086399,9990709.3519899,428795.02965,20275721.527,30695225.9086399,32.5480886888595,1.39694371667519,66.0549675944653
"Old Trafford",97767.02743,0,254669.3003,22279.47549,1380911.931,0,0,0,0,0,50170.88453,0,0,77506.12967,0,0,0,0,0,9074605.436,4462766.031,15420676.21542,764739,0,0,11409604,16185415,"inland",21445,53.46547968,-2.312848133,4.583157188,"england",16185415.21542,0,0,842245.12967,16185415.21542,1755627.73422,892416.0142,13537371.467,16185415.21542,10.8469737158636,5.51370479114917,83.6393214929872
"Oldbury (Sandwell)",391558.8454,4203.351186,97661.5643,1095782.91,4363.319297,0,0,0,700.5585447,0,0,0,0,17347.90855,0,0,0,0,0,5871673.831,6947214.407,14430506.6952777,157841,0,0,10571553,14585986,"inland",45180,52.49650901,-2.015880405,2.834041239,"england",14588347.6952777,0,0,175188.90855,14588347.6952777,1594270.5487277,175188.90855,12818888.238,14588347.6952777,10.9283832688178,1.20088245913353,87.8707342720486
"Oldham",2080980.272,99709.25899,77373.35842,3150472.462,96258.0202,516302.0095,100.0797505,5704.541243,40569.50549,1001271.098,0,18314.59257,0,1914.427629,0,0,0,0,0,6384954.038,11441833.21,24915756.8737925,59823,0,0,16386169,24975580,"inland",110720,53.54033983,-2.102126539,1.873410557,"england",24975579.8737925,0,0,61737.427629,24975579.8737925,7081350.6569205,67441.968872,17826787.248,24975579.8737925,28.3530980770186,0.270031643760826,71.3768702792206
"Ormskirk",478012.0896,0,4012154.426,1175430.579,176197.144,0,0,0,0,0,0,0,0,235.6710025,0,0,0,0,0,669360.36,6006094.48,12517484.7496025,30673,0,0,7260799,12548157,"inland",27715,53.56156698,-2.88352708,8.209458737,"england",12548157.7496025,0,0,30908.6710025,12548157.7496025,5841794.2386,30908.6710025,6675454.84,12548157.7496025,46.5549952046551,0.246320389170108,53.1986844061748
"Oxford",2864261.956,75248.17775,3395318.35,4787830.54,6177970.623,0,0,2742.527553,0,0,0,0,0,310154.3957,0,0,0,0,0,7161537.639,24718821.13,49493885.339003,866358,0,0,34963600,50360444,"inland",170805,51.75634231,-1.258860713,6.770188332,"england",50360243.339003,0,0,1176512.3957,50360243.339003,17300629.64675,1179254.923253,31880358.769,50360243.339003,34.3537451363961,2.34163865197151,63.3046162116324
"Paignton",2412002.676,32891.79136,1423896.484,2630926.526,0,171251.8715,0,62793.95877,47209.05731,16563.55158,0,56558.53448,0,300.1458429,103161.9354,25398.34144,80369.23971,455050.0533,84383.43603,2634445.366,14646005.37,24883208.3387229,59360,28783,822814,17739990,25781924,"coastal",67520,50.42608436,-3.573927862,5.152864625,"england",25794165.3387229,483833.0533,822814,59660.1458429,25794165.3387229,6791300.49223,1722414.1104929,17280450.736,25794165.3387229,26.3288243796542,6.6775338060936,66.9936418142521
"Paisley",2312550.167,400.0896064,1399785.234,2866809.066,6901.654653,0,0,0,0,130912.904,0,0,470.4804877,2933.605589,0,0,0,4000.935945,402947.0724,8515671.191,13150077.22,28793459.6206811,365306,24861,82526,21588703,29266153,"inland",76990,55.84049203,-4.423415837,4.70922682,"scotland",29266152.6206811,28861.935945,82996.4804877,368239.605589,29266152.6206811,6717359.1152594,883045.0944217,21665748.411,29266152.6206811,22.9526552475932,3.01729135997771,74.0300533924291
"Penarth",803652.3995,35393.69615,99415.24294,1273355.304,0,59429.87801,0,13487.73663,113689.882,0,0,2401.517611,0,34654.95037,0,0,0,525262.7753,20788.36694,1777313.336,5218280.364,9977125.449451,882428,12602,282070,6823057,11155013,"coastal",28934,51.44268553,-3.184699856,8.657934422,"wales",11154225.449451,537864.7753,282070,917082.95037,11154225.449451,2387337.920211,1771293.82924,6995593.7,11154225.449451,21.4029914585284,15.8800253524298,62.7169831890418
